,id,name,short_name,plural_name,icon.prefix,icon.suffix,poi_fsq_id,poi_name,poi_distance,poi_location.address,free_bikes,station_lat,station_long
3722,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4b317ba9f964a520bd0725e3,Vinny's at Night,606,76 Broadway,0.0,-71.07514854529654,42.38445225635844
3723,12071,Fire Station,Fire Station,Fire Stations,https://ss3.4sqi.net/img/categories_v2/building/government_firestation_,.png,4cdb1377a1bba35d8f7b92e5,Boston Fire Engine 32 Ladder 9,290,525 Main St,0.0,-71.07514854529654,42.38445225635844
3724,11122,Metals Supplier,Metals Supplier,Metals Suppliers,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,4f958571e4b0b2dfd20324c4,Harcourt Bindery,315,80 Cambridge St,0.0,-71.07514854529654,42.38445225635844
3725,11086,General Contractor,General Contractor,General Contractors,https://ss3.4sqi.net/img/categories_v2/shops/hardware_,.png,5bcf23fcc824ae002cff4064,Accion Systems,356,529 Main St,0.0,-71.07514854529654,42.38445225635844
3726,13303,Mexican Restaurant,Mexican,Mexican Restaurants,https://ss3.4sqi.net/img/categories_v2/food/mexican_,.png,5366a429498ee61c4d95b908,Rincón Mexicano,727,99 Broadway,0.0,-71.07514854529654,42.38445225635844
3727,16033,Dog Park,Dog Park,Dog Parks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/dogrun_,.png,4ce82547f3bda1438c80b7e4,Zero New Washington Street Dog Park,776,0 New Washington St,0.0,-71.07514854529654,42.38445225635844
3728,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,57a3c368498ebefd59d05f44,Fat Hen,861,126 Broadway,0.0,-71.07514854529654,42.38445225635844
3729,16037,Playground,Playground,Playgrounds,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,.png,4c92cbc2911b8cfa11acf0b5,Southwest Corridor Park,195,Columbus Ave,9.0,-71.09218861916816,42.33286288486264
3730,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4d41f07daed776eb2e7b6997,Domino's Pizza,315,1400 Tremont St,9.0,-71.09218861916816,42.33286288486264
3731,13145,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,4d41f07daed776eb2e7b6997,Domino's Pizza,315,1400 Tremont St,9.0,-71.09218861916816,42.33286288486264
3732,13067,African Restaurant,African,African Restaurants,https://ss3.4sqi.net/img/categories_v2/food/african_,.png,4d90bac6d00a6ea83661ea4f,Ashur Restaurant,321,291 Roxbury St,9.0,-71.09218861916816,42.33286288486264
3733,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4d90bac6d00a6ea83661ea4f,Ashur Restaurant,321,291 Roxbury St,9.0,-71.09218861916816,42.33286288486264
3734,13309,Middle Eastern Restaurant,Middle Eastern,Middle Eastern Restaurants,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,.png,4d90bac6d00a6ea83661ea4f,Ashur Restaurant,321,291 Roxbury St,9.0,-71.09218861916816,42.33286288486264
3735,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4c599ad92091a593c9475dd0,Lilly's Gourmet Pasta Express,647,1528 Tremont St,9.0,-71.09218861916816,42.33286288486264
3736,17089,Gift Store,Gift Store,Gift Stores,https://ss3.4sqi.net/img/categories_v2/shops/giftshop_,.png,4f5924dce4b0abc30ccedefd,MFA Bookstore & Gift Shop,605,465 Huntington Ave,9.0,-71.09218861916816,42.33286288486264
3737,10028,Art Museum,Art Museum,Art Museums,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,.png,452e194ef964a5204e3b1fe3,Museum of Fine Arts,755,465 Huntington Ave,9.0,-71.09218861916816,42.33286288486264
3738,17082,Furniture and Home Store,Furniture and Home Store,Furniture and Home Stores,https://ss3.4sqi.net/img/categories_v2/shops/furniture_,.png,4c8bb00352a98cfa6d4638e9,Boston Building Resources,658,100 Terrace St,9.0,-71.09218861916816,42.33286288486264
3739,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,55695763498ee3c9c261f3b6,Dudley Cafe,778,15 Warren St,9.0,-71.09218861916816,42.33286288486264
3740,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,55695763498ee3c9c261f3b6,Dudley Cafe,778,15 Warren St,9.0,-71.09218861916816,42.33286288486264
3741,13099,Chinese Restaurant,Chinese,Chinese Restaurants,https://ss3.4sqi.net/img/categories_v2/food/asian_,.png,4c045647310fc9b64534c761,Sunrise Chinese Food,700,1031 Tremont St,9.0,-71.09218861916816,42.33286288486264
3742,10028,Art Museum,Art Museum,Art Museums,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,.png,4a6cc423f964a52095d11fe3,Isabella Stewart Gardner Museum,805,25 Evans Way,9.0,-71.09218861916816,42.33286288486264
3743,13009,Cocktail Bar,Cocktail,Cocktail Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,.png,574661f2498e9261f87ddf92,Brassica Kitchen & Cafe,522,3710 Washington St,8.0,-71.11601199963843,42.29606704649873
3744,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,574661f2498e9261f87ddf92,Brassica Kitchen & Cafe,522,3710 Washington St,8.0,-71.11601199963843,42.29606704649873
3745,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,574661f2498e9261f87ddf92,Brassica Kitchen & Cafe,522,3710 Washington St,8.0,-71.11601199963843,42.29606704649873
3746,13010,Dive Bar,Dive Bar,Dive Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_,.png,4b639bfef964a520c2862ae3,JJ Foley's Fireside Tavern,392,30 Hyde Park Ave,8.0,-71.11601199963843,42.29606704649873
3747,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4b639bfef964a520c2862ae3,JJ Foley's Fireside Tavern,392,30 Hyde Park Ave,8.0,-71.11601199963843,42.29606704649873
3748,16026,Monument,Monument,Monuments,https://ss3.4sqi.net/img/categories_v2/building/government_monument_,.png,50520fb9e4b0a18a1e33166d,Bussey Hill,719,South St,8.0,-71.11601199963843,42.29606704649873
3749,12004,Community Center,Community Center,Community Centers,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,4b0b44aaf964a520b32f23e3,Archdale Community Center,539,125 Brookway Rd,8.0,-71.11601199963843,42.29606704649873
3750,16000,Landmarks and Outdoors,Landmarks and Outdoors,Landmarks and Outdoors,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_,.png,50993520e4b0d4befdf5e57a,Hemlock Hill,496,,8.0,-71.11601199963843,42.29606704649873
3751,16019,Hiking Trail,Trail,Hiking Trails,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_,.png,5d910fd4c4c6cb0007dae89e,Oak Path,549,,8.0,-71.11601199963843,42.29606704649873
3752,17112,Print Store,Print Store,Print Stores,https://ss3.4sqi.net/img/categories_v2/shops/default_,.png,4c58515b6418a593475d810e,Grenier Print Shop,553,3702 Washington St,8.0,-71.11601199963843,42.29606704649873
3753,16037,Playground,Playground,Playgrounds,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,.png,4c0a70cfffb8c9b631826b61,Pagel Playground,732,Hyde Park Ave,8.0,-71.11601199963843,42.29606704649873
3754,16019,Hiking Trail,Trail,Hiking Trails,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_,.png,5ef8af9ad1870d0008bc4e0e,Cypress Path,781,,8.0,-71.11601199963843,42.29606704649873
3755,16017,Garden,Garden,Gardens,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/garden_,.png,5814ed7338fa6cd45e407ce5,Explorers Garden,803,,8.0,-71.11601199963843,42.29606704649873
3756,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,4f9b59bae4b04dd734c0b31c,J.P. Licks,74,150 Charles St,0.0,-71.07118962337152,42.36079296858265
3757,13046,Ice Cream Parlor,Ice Cream,Ice Cream Parlors,https://ss3.4sqi.net/img/categories_v2/food/icecream_,.png,4f9b59bae4b04dd734c0b31c,J.P. Licks,74,150 Charles St,0.0,-71.07118962337152,42.36079296858265
3758,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4f9b59bae4b04dd734c0b31c,J.P. Licks,74,150 Charles St,0.0,-71.07118962337152,42.36079296858265
3759,13148,French Restaurant,French,French Restaurants,https://ss3.4sqi.net/img/categories_v2/food/french_,.png,556ce8c5498e1b61f23c49eb,Ma Maison,270,272 Cambridge St,0.0,-71.07118962337152,42.36079296858265
3760,16032,Park,Park,Parks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,.png,4ad21c9bf964a52071df20e3,Louisburg Square,304,1 Louisburg Sq,0.0,-71.07118962337152,42.36079296858265
3761,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,54f799d3498eae1662b1b24e,Tatte Bakery & Cafe,326,70 Charles St,0.0,-71.07118962337152,42.36079296858265
3762,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,54f799d3498eae1662b1b24e,Tatte Bakery & Cafe,326,70 Charles St,0.0,-71.07118962337152,42.36079296858265
3763,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,54f799d3498eae1662b1b24e,Tatte Bakery & Cafe,326,70 Charles St,0.0,-71.07118962337152,42.36079296858265
3764,13303,Mexican Restaurant,Mexican,Mexican Restaurants,https://ss3.4sqi.net/img/categories_v2/food/mexican_,.png,4a04e30cf964a5203b721fe3,Anna's Taqueria,336,242 Cambridge St,0.0,-71.07118962337152,42.36079296858265
3765,17069,Grocery Store,Grocery Store,Grocery Stores,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,.png,4a1c8f08f964a5204f7b1fe3,Whole Foods,448,181 Cambridge St,0.0,-71.07118962337152,42.36079296858265
3766,13049,Diner,Diner,Diners,https://ss3.4sqi.net/img/categories_v2/food/diner_,.png,3fd66200f964a520efeb1ee3,75 Chestnut,443,75 Chestnut St,0.0,-71.07118962337152,42.36079296858265
3767,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,3fd66200f964a520efeb1ee3,75 Chestnut,443,75 Chestnut St,0.0,-71.07118962337152,42.36079296858265
3768,13383,Steakhouse,Steakhouse,Steakhouses,https://ss3.4sqi.net/img/categories_v2/food/steakhouse_,.png,3fd66200f964a520efeb1ee3,75 Chestnut,443,75 Chestnut St,0.0,-71.07118962337152,42.36079296858265
3769,10039,Music Venue,Music Venue,Music Venues,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,.png,4bd4b86a6798ef3b8743628d,DCR Hatch Memorial Shell,501,1 David G Mugar Way,0.0,-71.07118962337152,42.36079296858265
3770,13022,Sports Bar,Sports Bar,Sports Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,.png,41478600f964a520bd1c1fe3,Cheers,546,84 Beacon St,0.0,-71.07118962337152,42.36079296858265
3771,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,41478600f964a520bd1c1fe3,Cheers,546,84 Beacon St,0.0,-71.07118962337152,42.36079296858265
3772,10047,Public Art,Public Art,Public Art,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,.png,4bf28f8077b4c92860616a1c,Make Way for Ducklings,592,"Boston, Massachusetts",0.0,-71.07118962337152,42.36079296858265
3773,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,5a63c705b37e2b0dbac8c8c9,Cafe Landwer,354,900 Beacon St,15.0,-71.10391523698127,42.34960945333059
3774,13235,Israeli Restaurant,Israeli,Israeli Restaurants,https://ss3.4sqi.net/img/categories_v2/food/falafel_,.png,5a63c705b37e2b0dbac8c8c9,Cafe Landwer,354,900 Beacon St,15.0,-71.10391523698127,42.34960945333059
3775,13026,BBQ Joint,BBQ,BBQ Joints,https://ss3.4sqi.net/img/categories_v2/food/bbqalt_,.png,51703b83e4b06748d3b28952,Gyu-Kaku BBQ,443,1002 Beacon St,15.0,-71.10391523698127,42.34960945333059
3776,13263,Japanese Restaurant,Japanese,Japanese Restaurants,https://ss3.4sqi.net/img/categories_v2/food/japanese_,.png,51703b83e4b06748d3b28952,Gyu-Kaku BBQ,443,1002 Beacon St,15.0,-71.10391523698127,42.34960945333059
3777,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,4f99cc18e4b0e9b7978cc3a4,Tatte Bakery and Cafe,489,1003 Beacon St,15.0,-71.10391523698127,42.34960945333059
3778,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,4f99cc18e4b0e9b7978cc3a4,Tatte Bakery and Cafe,489,1003 Beacon St,15.0,-71.10391523698127,42.34960945333059
3779,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4f99cc18e4b0e9b7978cc3a4,Tatte Bakery and Cafe,489,1003 Beacon St,15.0,-71.10391523698127,42.34960945333059
3780,13009,Cocktail Bar,Cocktail,Cocktail Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,.png,5ceeec1fd552c7002d568cad,Time Out Market Boston,555,401 Park Dr,15.0,-71.10391523698127,42.34960945333059
3781,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,5ceeec1fd552c7002d568cad,Time Out Market Boston,555,401 Park Dr,15.0,-71.10391523698127,42.34960945333059
3782,13145,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,5ceeec1fd552c7002d568cad,Time Out Market Boston,555,401 Park Dr,15.0,-71.10391523698127,42.34960945333059
3783,17117,Sporting Goods Retail,Sporting Goods Retail,Sporting Goods Retail,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,.png,4ad7aefef964a520a40d21e3,REI,569,401 Park Dr,15.0,-71.10391523698127,42.34960945333059
3784,13332,Salad Restaurant,Salad,Salad Restaurants,https://ss3.4sqi.net/img/categories_v2/food/salad_,.png,577561d1498e545edf6787fa,Sweetgreen,581,132 Brookline Ave,15.0,-71.10391523698127,42.34960945333059
3785,13000,Dining and Drinking,Dining and Drinking,Dining and Drinking,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,577561d1498e545edf6787fa,Sweetgreen,581,132 Brookline Ave,15.0,-71.10391523698127,42.34960945333059
3786,13377,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/vegetarian_,.png,577561d1498e545edf6787fa,Sweetgreen,581,132 Brookline Ave,15.0,-71.10391523698127,42.34960945333059
3787,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4f467fc1e4b068bc663e155a,Yard House,583,126 Brookline Ave,15.0,-71.10391523698127,42.34960945333059
3788,17058,Beer Store,Beer Store,Beer Stores,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_,.png,559b3436498eb4998c18ba9e,Craft Beer Cellar Fenway,615,98 Van Ness St,15.0,-71.10391523698127,42.34960945333059
3789,17076,Liquor Store,Liquor Store,Liquor Stores,https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_,.png,559b3436498eb4998c18ba9e,Craft Beer Cellar Fenway,615,98 Van Ness St,15.0,-71.10391523698127,42.34960945333059
3790,13007,Beer Garden,Beer Garden,Beer Gardens,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_,.png,5d865637229a240008f69276,Trillium Fenway,618,401 Park Dr,15.0,-71.10391523698127,42.34960945333059
3791,13029,Brewery,Brewery,Breweries,https://ss3.4sqi.net/img/categories_v2/food/brewery_,.png,5d865637229a240008f69276,Trillium Fenway,618,401 Park Dr,15.0,-71.10391523698127,42.34960945333059
3792,13016,Lounge,Lounge,Lounges,https://ss3.4sqi.net/img/categories_v2/nightlife/default_,.png,4bcb476efb84c9b6437c1e3e,EMC Club,629,Fenway Park,15.0,-71.10391523698127,42.34960945333059
3793,17029,Convenience Store,Convenience Store,Convenience Stores,https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_,.png,4e39d502b0fb2f7ee86c27e5,Harbor Point Food Mart,171,17 Harbor Point Blvd,9.0,-71.04536797860419,42.31886468217537
3794,11162,Security and Safety,Security and Safety,Security and Safety,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,4c6d55e823c1a1cd84ea1bcf,Harbor Point Department Of Public Safety,271,40 Westwind Rd,9.0,-71.04536797860419,42.31886468217537
3795,12059,High School,High School,High Schools,https://ss3.4sqi.net/img/categories_v2/building/school_,.png,4be5d4d7d4f7c9b696ff2520,Boston College High School,283,150 William T Morrissey Blvd,9.0,-71.04536797860419,42.31886468217537
3796,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,509a710ce4b00dfcbb5826a4,Starbucks,424,45 William T Morrissey Blvd,9.0,-71.04536797860419,42.31886468217537
3797,16018,Harbor or Marina,Harbor / Marina,Harbors or Marinas,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/harbor_,.png,4cc33f621e596dcbf429c967,Harbor Walk,358,Harbor Point Blvd,9.0,-71.04536797860419,42.31886468217537
3798,17076,Liquor Store,Liquor Store,Liquor Stores,https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_,.png,4b77049df964a520ec742ee3,Harbor Point Liquors,493,45 William T Morrissey Blvd,9.0,-71.04536797860419,42.31886468217537
3799,12072,Police Station,Police Station,Police Stations,https://ss3.4sqi.net/img/categories_v2/building/government_policestation_,.png,4c72948d9e706dcb52204b62,Mass State Police Detail Office,445,3 William J Day Blvd,9.0,-71.04536797860419,42.31886468217537
3800,16000,Landmarks and Outdoors,Landmarks and Outdoors,Landmarks and Outdoors,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_,.png,51a9e339498e2598b0a941fa,Mothers Rest Gazebo,478,,9.0,-71.04536797860419,42.31886468217537
3801,12048,Community College,Community College,Community Colleges,https://ss3.4sqi.net/img/categories_v2/education/communitycollege_,.png,555268ff498e14c7cf40fed9,Edward M Kennedy Institute,895,210 William T Morrissey Blvd,9.0,-71.04536797860419,42.31886468217537
3802,12072,Police Station,Police Station,Police Stations,https://ss3.4sqi.net/img/categories_v2/building/government_policestation_,.png,4c7293584bc4236a1e8ecb7a,Mass State Police South Boston,513,125 William J Day Blvd,9.0,-71.04536797860419,42.31886468217537
3803,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,49f5c74cf964a520b66b1fe3,Cafe Rustica,129,356 Beacon St,7.0,-71.11412136298895,42.38567578752914
3804,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,49f5c74cf964a520b66b1fe3,Cafe Rustica,129,356 Beacon St,7.0,-71.11412136298895,42.38567578752914
3805,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,49f5c74cf964a520b66b1fe3,Cafe Rustica,129,356 Beacon St,7.0,-71.11412136298895,42.38567578752914
3806,17119,Bicycle Store,Bicycle Store,Bicycle Stores,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,.png,51ccc22e498ea7d645a8a3a7,Bicycle Belle,170,368 Beacon St,7.0,-71.11412136298895,42.38567578752914
3807,13193,Poke Restaurant,Poke Restaurant,Poke Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,5829e6e1282ffc2b5f9821c7,Manoa Poke Shop,244,300 Beacon St,7.0,-71.11412136298895,42.38567578752914
3808,13338,Seafood Restaurant,Seafood,Seafood Restaurants,https://ss3.4sqi.net/img/categories_v2/food/seafood_,.png,5829e6e1282ffc2b5f9821c7,Manoa Poke Shop,244,300 Beacon St,7.0,-71.11412136298895,42.38567578752914
3809,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,4a47b643f964a520ffa91fe3,Petsi Pies,286,285 Beacon St,7.0,-71.11412136298895,42.38567578752914
3810,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,4a47b643f964a520ffa91fe3,Petsi Pies,286,285 Beacon St,7.0,-71.11412136298895,42.38567578752914
3811,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4a47b643f964a520ffa91fe3,Petsi Pies,286,285 Beacon St,7.0,-71.11412136298895,42.38567578752914
3812,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,545a4aba498ea8ab346fab4f,Forge Baking Company,339,626 Somerville Ave,7.0,-71.11412136298895,42.38567578752914
3813,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,545a4aba498ea8ab346fab4f,Forge Baking Company,339,626 Somerville Ave,7.0,-71.11412136298895,42.38567578752914
3814,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,545a4aba498ea8ab346fab4f,Forge Baking Company,339,626 Somerville Ave,7.0,-71.11412136298895,42.38567578752914
3815,13281,Udon Restaurant,Udon,Udon Restaurants,https://ss3.4sqi.net/img/categories_v2/food/ramen_,.png,59bd660a25fb7b59a84ca834,Yume Ga Arukara,395,1835 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3816,13001,Bagel Shop,Bagels,Bagel Shops,https://ss3.4sqi.net/img/categories_v2/food/bagels_,.png,544a3f3e498ecb0abc80871e,Bagelsaurus,432,1796 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3817,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,544a3f3e498ecb0abc80871e,Bagelsaurus,432,1796 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3818,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,544a3f3e498ecb0abc80871e,Bagelsaurus,432,1796 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3819,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,4352e980f964a520c1281fe3,Simon's Coffee Shop,461,1736 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3820,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,4352e980f964a520c1281fe3,Simon's Coffee Shop,461,1736 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3821,13145,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,4352e980f964a520c1281fe3,Simon's Coffee Shop,461,1736 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3822,13039,Deli,Deli,Delis,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4f2a29bbe4b00df25c720fbc,P&K Deli,473,"Museum Way, Mid-Cambridge",7.0,-71.11412136298895,42.38567578752914
3823,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,57ec6f49498ed271e121a819,Honeycomb Creamery,541,1702 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3824,13046,Ice Cream Parlor,Ice Cream,Ice Cream Parlors,https://ss3.4sqi.net/img/categories_v2/food/icecream_,.png,57ec6f49498ed271e121a819,Honeycomb Creamery,541,1702 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3825,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,57ec6f49498ed271e121a819,Honeycomb Creamery,541,1702 Massachusetts Ave,7.0,-71.11412136298895,42.38567578752914
3826,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4bcb6dac0687ef3b47baddcc,Pizza Hut,159,7 Sycamore St,5.0,-71.04479655659816,42.41427294293992
3827,13001,Bagel Shop,Bagels,Bagel Shops,https://ss3.4sqi.net/img/categories_v2/food/bagels_,.png,4d6fa22c516b8cfae0ba5410,Dunkin',174,321 Ferry St,5.0,-71.04479655659816,42.41427294293992
3828,13026,BBQ Joint,BBQ,BBQ Joints,https://ss3.4sqi.net/img/categories_v2/food/bbqalt_,.png,4b92f2a6f964a5207b2934e3,Oliveira's Restaurant,281,749 Broadway,5.0,-71.04479655659816,42.41427294293992
3829,13079,Brazilian Restaurant,Brazilian,Brazilian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/argentinian_,.png,4b92f2a6f964a5207b2934e3,Oliveira's Restaurant,281,749 Broadway,5.0,-71.04479655659816,42.41427294293992
3830,17011,Car Parts and Accessories,Car Part and Accessory,Car Parts and Accessories,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,.png,4ef7a8000e61a0846da7846c,Advance Auto Parts,195,321 Ferry St,5.0,-71.04479655659816,42.41427294293992
3831,18056,Skating Rink,Skating Rink,Skating Rinks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/skatingrink_,.png,4d026efef832a35d6b25f637,Allied Veteran's Skating Rink,197,65 Elm St,5.0,-71.04479655659816,42.41427294293992
3832,17034,Discount Store,Discount Store,Discount Stores,https://ss3.4sqi.net/img/categories_v2/shops/discountstore_,.png,4c012cd99a950f4736a708c6,Family Dollar Store,234,335 Ferry St,5.0,-71.04479655659816,42.41427294293992
3833,13003,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,4cccde89c9b8468895cebfc3,Stewarts,398,140 Jefferson Ave,5.0,-71.04479655659816,42.41427294293992
3834,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4cccde89c9b8468895cebfc3,Stewarts,398,140 Jefferson Ave,5.0,-71.04479655659816,42.41427294293992
3835,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4cccde89c9b8468895cebfc3,Stewarts,398,140 Jefferson Ave,5.0,-71.04479655659816,42.41427294293992
3836,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,4c27687af1272d7f551788c5,Elm St Bakery,530,173 Elm St,5.0,-71.04479655659816,42.41427294293992
3837,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4c27687af1272d7f551788c5,Elm St Bakery,530,173 Elm St,5.0,-71.04479655659816,42.41427294293992
3838,17059,Butcher,Butcher,Butchers,https://ss3.4sqi.net/img/categories_v2/shops/food_butcher_,.png,4bda0e962a3a0f47e28aa9b6,McKinnon's Butcher Shop,548,620 Broadway,5.0,-71.04479655659816,42.41427294293992
3839,17069,Grocery Store,Grocery Store,Grocery Stores,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,.png,4bda0e962a3a0f47e28aa9b6,McKinnon's Butcher Shop,548,620 Broadway,5.0,-71.04479655659816,42.41427294293992
