,category_alias,category_title,poi_name,poi_distance,poi_address,poi_rating,free_bikes,station_lat,station_long
220,newamerican,New American,Ten Tables,746.1737652500482,597 Centre St,4.0,19.0,-71.107341,42.310579
221,bars,Bars,Galway House,571.6391175449819,710 Centre St,4.0,19.0,-71.107341,42.310579
222,seafood,Seafood,Galway House,571.6391175449819,710 Centre St,4.0,19.0,-71.107341,42.310579
223,tradamerican,American,Galway House,571.6391175449819,710 Centre St,4.0,19.0,-71.107341,42.310579
224,tapas,Tapas Bars,Tres Gatos,1008.4853233292838,470 Centre St,4.0,19.0,-71.107341,42.310579
225,wine_bars,Wine Bars,Tres Gatos,1008.4853233292838,470 Centre St,4.0,19.0,-71.107341,42.310579
226,vinyl_records,Vinyl Records,Tres Gatos,1008.4853233292838,470 Centre St,4.0,19.0,-71.107341,42.310579
227,ramen,Ramen,Soup Shack - Jamaica Plain,683.8718646362044,779 Centre St,4.5,19.0,-71.107341,42.310579
228,vietnamese,Vietnamese,Soup Shack - Jamaica Plain,683.8718646362044,779 Centre St,4.5,19.0,-71.107341,42.310579
229,thai,Thai,Soup Shack - Jamaica Plain,683.8718646362044,779 Centre St,4.5,19.0,-71.107341,42.310579
230,newamerican,New American,Vee Vee,649.8465636479522,763 Centre St,4.0,19.0,-71.107341,42.310579
231,mexican,Mexican,Chilacates Mexican Street Food,597.7189585903362,658 Centre St,4.0,19.0,-71.107341,42.310579
232,japanese,Japanese,JP Seafood Cafe,583.4698131602928,730 Centre St,4.0,19.0,-71.107341,42.310579
233,korean,Korean,JP Seafood Cafe,583.4698131602928,730 Centre St,4.0,19.0,-71.107341,42.310579
234,seafood,Seafood,JP Seafood Cafe,583.4698131602928,730 Centre St,4.0,19.0,-71.107341,42.310579
235,italian,Italian,Tonino,614.3554913657762,669 Centre St,4.5,19.0,-71.107341,42.310579
236,cocktailbars,Cocktail Bars,Tonino,614.3554913657762,669 Centre St,4.5,19.0,-71.107341,42.310579
237,coffee,Coffee & Tea,Ula Café,530.9693991067363,284 Amory St,4.0,19.0,-71.107341,42.310579
238,bakeries,Bakeries,Ula Café,530.9693991067363,284 Amory St,4.0,19.0,-71.107341,42.310579
239,sandwiches,Sandwiches,Ula Café,530.9693991067363,284 Amory St,4.0,19.0,-71.107341,42.310579
240,mexican,Mexican,Casa Verde,604.0123157510018,711 Centre St,3.5,19.0,-71.107341,42.310579
241,thai,Thai,Sweet Rice JP,603.3477850192994,697 Centre St,4.0,19.0,-71.107341,42.310579
242,sushi,Sushi Bars,Sweet Rice JP,603.3477850192994,697 Centre St,4.0,19.0,-71.107341,42.310579
243,cafes,Cafes,Third Cliff Bakery,572.671841708954,3531 Washington St,4.5,19.0,-71.107341,42.310579
244,coffee,Coffee & Tea,Third Cliff Bakery,572.671841708954,3531 Washington St,4.5,19.0,-71.107341,42.310579
245,bakeries,Bakeries,Third Cliff Bakery,572.671841708954,3531 Washington St,4.5,19.0,-71.107341,42.310579
246,distilleries,Distilleries,Bully Boy Distillers,3431.730893284582,44 Cedric St,4.5,19.0,-71.107341,42.310579
247,tours,Tours,Bully Boy Distillers,3431.730893284582,44 Cedric St,4.5,19.0,-71.107341,42.310579
248,cocktailbars,Cocktail Bars,Bully Boy Distillers,3431.730893284582,44 Cedric St,4.5,19.0,-71.107341,42.310579
249,bakeries,Bakeries,Fiore's Bakery,748.4042452071274,55 South St,4.0,19.0,-71.107341,42.310579
250,sandwiches,Sandwiches,Fiore's Bakery,748.4042452071274,55 South St,4.0,19.0,-71.107341,42.310579
251,vegan,Vegan,Fiore's Bakery,748.4042452071274,55 South St,4.0,19.0,-71.107341,42.310579
252,beer_and_wine,"Beer, Wine & Spirits",The Joint,731.9456161149247,605 Centre St,4.0,19.0,-71.107341,42.310579
253,newamerican,New American,The Joint,731.9456161149247,605 Centre St,4.0,19.0,-71.107341,42.310579
254,breakfast_brunch,Breakfast & Brunch,The Joint,731.9456161149247,605 Centre St,4.0,19.0,-71.107341,42.310579
255,noodles,Noodles,Noodle Barn,603.4253229062456,707 Centre St,3.5,19.0,-71.107341,42.310579
256,pizza,Pizza,Ideal Cafe & Pizza,970.2844766377016,484 A Centre St,4.5,19.0,-71.107341,42.310579
257,salad,Salad,Ideal Cafe & Pizza,970.2844766377016,484 A Centre St,4.5,19.0,-71.107341,42.310579
258,mediterranean,Mediterranean,Oleana Restaurant,1322.747754599135,134 Hampshire St,4.5,1.0,-71.10809952020645,42.36178043960605
259,italian,Italian,Viale,572.952084040487,502 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
260,bars,Bars,Viale,572.952084040487,502 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
261,tapasmallplates,Tapas/Small Plates,Viale,572.952084040487,502 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
262,italian,Italian,Pammy's,740.6955306935429,928 Massachusetts Ave,4.5,1.0,-71.10809952020645,42.36178043960605
263,newamerican,New American,Pammy's,740.6955306935429,928 Massachusetts Ave,4.5,1.0,-71.10809952020645,42.36178043960605
264,tapasmallplates,Tapas/Small Plates,Little Donkey,615.0957857426786,505 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
265,bars,Bars,Little Donkey,615.0957857426786,505 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
266,seafood,Seafood,Little Donkey,615.0957857426786,505 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
267,delis,Delis,Cambridge Deli & Grill,259.1529830228793,90 River St,4.5,1.0,-71.10809952020645,42.36178043960605
268,tradamerican,American,Cambridge Deli & Grill,259.1529830228793,90 River St,4.5,1.0,-71.10809952020645,42.36178043960605
269,bars,Bars,Waypoint,928.1682167810592,1030 Mass Ave,4.0,1.0,-71.10809952020645,42.36178043960605
270,newamerican,New American,Waypoint,928.1682167810592,1030 Mass Ave,4.0,1.0,-71.10809952020645,42.36178043960605
271,seafood,Seafood,Waypoint,928.1682167810592,1030 Mass Ave,4.0,1.0,-71.10809952020645,42.36178043960605
272,seafood,Seafood,Alive & Kicking Lobsters,480.35457975367126,269 Putnam Ave,4.5,1.0,-71.10809952020645,42.36178043960605
273,sandwiches,Sandwiches,Alive & Kicking Lobsters,480.35457975367126,269 Putnam Ave,4.5,1.0,-71.10809952020645,42.36178043960605
274,breakfast_brunch,Breakfast & Brunch,Veggie Galaxy,609.5014752044444,450 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
275,comfortfood,Comfort Food,Veggie Galaxy,609.5014752044444,450 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
276,tradamerican,American,Veggie Galaxy,609.5014752044444,450 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
277,vegetarian,Vegetarian,Life Alive Organic Cafe Central Square,576.3020560213631,765 Mass Ave,4.5,1.0,-71.10809952020645,42.36178043960605
278,juicebars,Juice Bars & Smoothies,Life Alive Organic Cafe Central Square,576.3020560213631,765 Mass Ave,4.5,1.0,-71.10809952020645,42.36178043960605
279,salad,Salad,Life Alive Organic Cafe Central Square,576.3020560213631,765 Mass Ave,4.5,1.0,-71.10809952020645,42.36178043960605
280,asianfusion,Asian Fusion,Pai Kin Kao,266.1469717726605,80 River St,4.0,1.0,-71.10809952020645,42.36178043960605
281,thai,Thai,Pai Kin Kao,266.1469717726605,80 River St,4.0,1.0,-71.10809952020645,42.36178043960605
282,japanese,Japanese,Pai Kin Kao,266.1469717726605,80 River St,4.0,1.0,-71.10809952020645,42.36178043960605
283,indpak,Indian,Surya Indian Kitchen,262.0367932631917,114 Magazine St,4.0,1.0,-71.10809952020645,42.36178043960605
284,fooddeliveryservices,Food Delivery Services,Surya Indian Kitchen,262.0367932631917,114 Magazine St,4.0,1.0,-71.10809952020645,42.36178043960605
285,soulfood,Soul Food,The Coast Cafe,321.66518902077166,233 River St,4.0,1.0,-71.10809952020645,42.36178043960605
286,bbq,Barbeque,The Coast Cafe,321.66518902077166,233 River St,4.0,1.0,-71.10809952020645,42.36178043960605
287,sushi,Sushi Bars,Sakana,866.1259322211533,983 Massachusetts Ave,4.5,1.0,-71.10809952020645,42.36178043960605
288,japanese,Japanese,Sakana,866.1259322211533,983 Massachusetts Ave,4.5,1.0,-71.10809952020645,42.36178043960605
289,soup,Soup,Sakana,866.1259322211533,983 Massachusetts Ave,4.5,1.0,-71.10809952020645,42.36178043960605
290,indpak,Indian,Kantipur Cafe,1345.422778407698,119 Hampshire St,4.5,1.0,-71.10809952020645,42.36178043960605
291,himalayan,Himalayan/Nepalese,Kantipur Cafe,1345.422778407698,119 Hampshire St,4.5,1.0,-71.10809952020645,42.36178043960605
292,tradamerican,American,Kantipur Cafe,1345.422778407698,119 Hampshire St,4.5,1.0,-71.10809952020645,42.36178043960605
293,chinese,Chinese,Dumpling House,785.8543930627437,950 Massachusetts Ave,4.0,1.0,-71.10809952020645,42.36178043960605
294,vietnamese,Vietnamese,Cicada Coffee Bar,826.6199774998203,106 Prospect St,4.5,1.0,-71.10809952020645,42.36178043960605
295,cafes,Cafes,Cicada Coffee Bar,826.6199774998203,106 Prospect St,4.5,1.0,-71.10809952020645,42.36178043960605
296,seafood,Seafood,Judy's Bay,1114.4661579677315,279A Broadway,4.5,1.0,-71.10809952020645,42.36178043960605
297,japanese,Japanese,Judy's Bay,1114.4661579677315,279A Broadway,4.5,1.0,-71.10809952020645,42.36178043960605
298,panasian,Pan Asian,Judy's Bay,1114.4661579677315,279A Broadway,4.5,1.0,-71.10809952020645,42.36178043960605
299,thai,Thai,Mae Asian Eatery,943.7064662863116,781 Main St,4.5,1.0,-71.10809952020645,42.36178043960605
300,chinese,Chinese,Mae Asian Eatery,943.7064662863116,781 Main St,4.5,1.0,-71.10809952020645,42.36178043960605
301,vietnamese,Vietnamese,Mae Asian Eatery,943.7064662863116,781 Main St,4.5,1.0,-71.10809952020645,42.36178043960605
302,mideastern,Middle Eastern,Andala Coffee House,393.888732317078,286 Franklin St,3.5,1.0,-71.10809952020645,42.36178043960605
303,breakfast_brunch,Breakfast & Brunch,Andala Coffee House,393.888732317078,286 Franklin St,3.5,1.0,-71.10809952020645,42.36178043960605
304,cafes,Cafes,Andala Coffee House,393.888732317078,286 Franklin St,3.5,1.0,-71.10809952020645,42.36178043960605
305,tradamerican,American,The Dial at 907 Main,723.346903190771,907 Main St,3.5,1.0,-71.10809952020645,42.36178043960605
306,polish,Polish,Cafe Polonia,814.6804808196381,611 Dorchester Ave,4.5,13.0,-71.066498,42.326599
307,wine_bars,Wine Bars,Cafe Polonia,814.6804808196381,611 Dorchester Ave,4.5,13.0,-71.066498,42.326599
308,modern_european,Modern European,Cafe Polonia,814.6804808196381,611 Dorchester Ave,4.5,13.0,-71.066498,42.326599
309,cocktailbars,Cocktail Bars,Top Mix Bar & Kitchen,345.0681958719883,257 Norfolk Ave,4.0,13.0,-71.066498,42.326599
310,newamerican,New American,Top Mix Bar & Kitchen,345.0681958719883,257 Norfolk Ave,4.0,13.0,-71.066498,42.326599
311,seafood,Seafood,The Pearl,384.8185390313497,20B District Ave,3.5,13.0,-71.066498,42.326599
312,cocktailbars,Cocktail Bars,The Pearl,384.8185390313497,20B District Ave,3.5,13.0,-71.066498,42.326599
313,japanese,Japanese,Gyu-Kaku Japanese BBQ,390.10585239910193,23 District Ave,4.0,13.0,-71.066498,42.326599
314,bbq,Barbeque,Gyu-Kaku Japanese BBQ,390.10585239910193,23 District Ave,4.0,13.0,-71.066498,42.326599
315,asianfusion,Asian Fusion,Gyu-Kaku Japanese BBQ,390.10585239910193,23 District Ave,4.0,13.0,-71.066498,42.326599
316,newamerican,New American,224 Boston Street Restaurant,663.7175899422821,224 Boston St,4.0,13.0,-71.066498,42.326599
317,diners,Diners,Victoria's Diner,58.59772864058914,1024 Massachusetts Ave,3.5,13.0,-71.066498,42.326599
318,breakfast_brunch,Breakfast & Brunch,Victoria's Diner,58.59772864058914,1024 Massachusetts Ave,3.5,13.0,-71.066498,42.326599
319,tradamerican,American,Victoria's Diner,58.59772864058914,1024 Massachusetts Ave,3.5,13.0,-71.066498,42.326599
320,distilleries,Distilleries,Bully Boy Distillers,372.5568943070068,44 Cedric St,4.5,13.0,-71.066498,42.326599
321,tours,Tours,Bully Boy Distillers,372.5568943070068,44 Cedric St,4.5,13.0,-71.066498,42.326599
322,cocktailbars,Cocktail Bars,Bully Boy Distillers,372.5568943070068,44 Cedric St,4.5,13.0,-71.066498,42.326599
323,ramen,Ramen,Totto Ramen,375.8324720346532,20A District Ave,4.0,13.0,-71.066498,42.326599
324,tradamerican,American,Wahlburgers,416.4778481810009,9 District Ave,3.5,13.0,-71.066498,42.326599
325,burgers,Burgers,Wahlburgers,416.4778481810009,9 District Ave,3.5,13.0,-71.066498,42.326599
326,newamerican,New American,110 Grill - Boston,459.28049343521246,1 District Ave,3.5,13.0,-71.066498,42.326599
327,tradamerican,American,110 Grill - Boston,459.28049343521246,1 District Ave,3.5,13.0,-71.066498,42.326599
328,gluten_free,Gluten-Free,110 Grill - Boston,459.28049343521246,1 District Ave,3.5,13.0,-71.066498,42.326599
329,beer_and_wine,"Beer, Wine & Spirits",GrandTen Distilling,1213.5468748137696,383 Dorchester Ave,5.0,13.0,-71.066498,42.326599
330,distilleries,Distilleries,GrandTen Distilling,1213.5468748137696,383 Dorchester Ave,5.0,13.0,-71.066498,42.326599
331,cocktailbars,Cocktail Bars,GrandTen Distilling,1213.5468748137696,383 Dorchester Ave,5.0,13.0,-71.066498,42.326599
332,cuban,Cuban,Doña Habana,858.4387371893762,811 Massachusetts Ave,3.5,13.0,-71.066498,42.326599
333,desserts,Desserts,Doña Habana,858.4387371893762,811 Massachusetts Ave,3.5,13.0,-71.066498,42.326599
334,salad,Salad,Doña Habana,858.4387371893762,811 Massachusetts Ave,3.5,13.0,-71.066498,42.326599
335,sportsbars,Sports Bars,Applebee's Grill + Bar,241.78895470150695,11A Allstate Rd,2.5,13.0,-71.066498,42.326599
336,burgers,Burgers,Applebee's Grill + Bar,241.78895470150695,11A Allstate Rd,2.5,13.0,-71.066498,42.326599
337,tradamerican,American,Applebee's Grill + Bar,241.78895470150695,11A Allstate Rd,2.5,13.0,-71.066498,42.326599
338,diners,Diners,Liberty Diner,222.12752200405384,1003 Massachusetts Ave,4.5,13.0,-71.066498,42.326599
339,mediterranean,Mediterranean,Noon Mediterranean,380.7987824152139,94 Shirley St,3.5,13.0,-71.066498,42.326599
340,greek,Greek,Noon Mediterranean,380.7987824152139,94 Shirley St,3.5,13.0,-71.066498,42.326599
341,seafood,Seafood,Cram Seafood Company,143.06078889523317,145 Shirley St,4.0,13.0,-71.066498,42.326599
342,seafoodmarkets,Seafood Markets,Cram Seafood Company,143.06078889523317,145 Shirley St,4.0,13.0,-71.066498,42.326599
343,breakfast_brunch,Breakfast & Brunch,Blunch,1198.325390044326,59 E Springfield St,4.5,13.0,-71.066498,42.326599
344,coffee,Coffee & Tea,Blunch,1198.325390044326,59 E Springfield St,4.5,13.0,-71.066498,42.326599
345,sandwiches,Sandwiches,Blunch,1198.325390044326,59 E Springfield St,4.5,13.0,-71.066498,42.326599
346,conveyorsushi,Conveyor Belt Sushi,Kura Revolving Sushi Bar,341.34113458321406,39A District Ave,3.5,13.0,-71.066498,42.326599
347,sushi,Sushi Bars,Kura Revolving Sushi Bar,341.34113458321406,39A District Ave,3.5,13.0,-71.066498,42.326599
348,cafes,Cafes,Madhouse Cafe,780.748589703414,24 Blue Hill Ave,5.0,13.0,-71.066498,42.326599
349,cafes,Cafes,Cannonball Cafe,1176.249999438741,383 Dorchester Ave,4.5,13.0,-71.066498,42.326599
350,mediterranean,Mediterranean,Oleana Restaurant,80.42395164048824,134 Hampshire St,4.5,10.0,-71.09759867191315,42.37119727759414
351,newamerican,New American,Puritan & Company,223.2389249501041,1166 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
352,wine_bars,Wine Bars,Puritan & Company,223.2389249501041,1166 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
353,newamerican,New American,Oak Bistro,275.9181906141303,1287 Cambridge St,5.0,10.0,-71.09759867191315,42.37119727759414
354,burgers,Burgers,Oak Bistro,275.9181906141303,1287 Cambridge St,5.0,10.0,-71.09759867191315,42.37119727759414
355,japanese,Japanese,Momi Nonmi,235.178013104535,1128 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
356,sushi,Sushi Bars,Momi Nonmi,235.178013104535,1128 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
357,gluten_free,Gluten-Free,Momi Nonmi,235.178013104535,1128 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
358,indpak,Indian,Kantipur Cafe,187.18375395438449,119 Hampshire St,4.5,10.0,-71.09759867191315,42.37119727759414
359,himalayan,Himalayan/Nepalese,Kantipur Cafe,187.18375395438449,119 Hampshire St,4.5,10.0,-71.09759867191315,42.37119727759414
360,tradamerican,American,Kantipur Cafe,187.18375395438449,119 Hampshire St,4.5,10.0,-71.09759867191315,42.37119727759414
361,seafood,Seafood,Casa Portugal,215.20358898175792,1200 Cambridge St,3.5,10.0,-71.09759867191315,42.37119727759414
362,portuguese,Portuguese,Casa Portugal,215.20358898175792,1200 Cambridge St,3.5,10.0,-71.09759867191315,42.37119727759414
363,southern,Southern,The Smoke Shop BBQ - Kendall Square,751.5115315660229,1 Kendall Sq,4.0,10.0,-71.09759867191315,42.37119727759414
364,bbq,Barbeque,The Smoke Shop BBQ - Kendall Square,751.5115315660229,1 Kendall Sq,4.0,10.0,-71.09759867191315,42.37119727759414
365,whiskeybars,Whiskey Bars,The Smoke Shop BBQ - Kendall Square,751.5115315660229,1 Kendall Sq,4.0,10.0,-71.09759867191315,42.37119727759414
366,irish_pubs,Irish Pub,The Druid,356.9180304479184,1357 Cambridge St,4.5,10.0,-71.09759867191315,42.37119727759414
367,sandwiches,Sandwiches,All Star Sandwich Bar,261.5894432042309,1245 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
368,latin,Latin American,Muqueca Restaurant,345.9998580880037,1008 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
369,brazilian,Brazilian,Muqueca Restaurant,345.9998580880037,1008 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
370,seafood,Seafood,Muqueca Restaurant,345.9998580880037,1008 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
371,italian,Italian,Pammy's,999.1478362247318,928 Massachusetts Ave,4.5,10.0,-71.09759867191315,42.37119727759414
372,newamerican,New American,Pammy's,999.1478362247318,928 Massachusetts Ave,4.5,10.0,-71.09759867191315,42.37119727759414
373,pizza,Pizza,All Star Pizza Bar,230.70486255157195,1238 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
374,seafood,Seafood,Judy's Bay,323.860732842128,279A Broadway,4.5,10.0,-71.09759867191315,42.37119727759414
375,japanese,Japanese,Judy's Bay,323.860732842128,279A Broadway,4.5,10.0,-71.09759867191315,42.37119727759414
376,panasian,Pan Asian,Judy's Bay,323.860732842128,279A Broadway,4.5,10.0,-71.09759867191315,42.37119727759414
377,bars,Bars,Lord Hobo,351.0695557815937,92 Hampshire St,3.5,10.0,-71.09759867191315,42.37119727759414
378,tradamerican,American,Lord Hobo,351.0695557815937,92 Hampshire St,3.5,10.0,-71.09759867191315,42.37119727759414
379,breakfast_brunch,Breakfast & Brunch,Lord Hobo,351.0695557815937,92 Hampshire St,3.5,10.0,-71.09759867191315,42.37119727759414
380,lounges,Lounges,Trina's Starlite Lounge,499.11010607457706,3 Beacon St,4.0,10.0,-71.09759867191315,42.37119727759414
381,tradamerican,American,Trina's Starlite Lounge,499.11010607457706,3 Beacon St,4.0,10.0,-71.09759867191315,42.37119727759414
382,divebars,Dive Bars,Trina's Starlite Lounge,499.11010607457706,3 Beacon St,4.0,10.0,-71.09759867191315,42.37119727759414
383,chickenshop,Chicken Shop,Hot Chix Boston,233.77561691797587,1220 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
384,burgers,Burgers,Hot Chix Boston,233.77561691797587,1220 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
385,sandwiches,Sandwiches,Hot Chix Boston,233.77561691797587,1220 Cambridge St,4.0,10.0,-71.09759867191315,42.37119727759414
386,italian,Italian,Viale,866.7705676725657,502 Massachusetts Ave,4.0,10.0,-71.09759867191315,42.37119727759414
387,bars,Bars,Viale,866.7705676725657,502 Massachusetts Ave,4.0,10.0,-71.09759867191315,42.37119727759414
388,tapasmallplates,Tapas/Small Plates,Viale,866.7705676725657,502 Massachusetts Ave,4.0,10.0,-71.09759867191315,42.37119727759414
